name,zip,lat,lng,mapsurl
Belgrade,5001,50.4707019,4.8256487,"http://maps.google.com/maps?q=50.47070189999999,4.825648699999988"
Saint-Servais,5002,50.4766054,4.8344548,"http://maps.google.com/maps?q=50.4766054,4.834454800000003"
Saint-Marc,5003,50.4915149,4.847325,"http://maps.google.com/maps?q=50.49151490000001,4.847324999999955"
Bouge,5004,50.4719872,4.8915392,"http://maps.google.com/maps?q=50.4719872,4.891539200000011"
Champion,5020,50.4958176,4.9015766,"http://maps.google.com/maps?q=50.4958176,4.9015765999999985"
Boninne,5021,50.4953566,4.9324641,"http://maps.google.com/maps?q=50.4953566,4.932464100000061"
Cognelée,5022,50.5148464,4.9070712,"http://maps.google.com/maps?q=50.5148464,4.9070712000000185"
Gelbressée,5024,50.5055017,4.956101,"http://maps.google.com/maps?q=50.5055017,4.95610099999999"
Beuzet,5030,50.53391,4.74584,"http://maps.google.com/maps?q=50.53391,4.745840000000044"
Grand-Leez,5031,50.58374,4.77469,"http://maps.google.com/maps?q=50.58374,4.774689999999964"
Bossière,5032,50.518,4.69579,"http://maps.google.com/maps?q=50.518,4.695789999999988"
Arsimont,5060,50.42853,4.6388,"http://maps.google.com/maps?q=50.42852999999999,4.6387999999999465"
Aisemont,5070,50.40504,4.65209,"http://maps.google.com/maps?q=50.40504,4.652090000000044"
Emines,5080,50.51212,4.84469,"http://maps.google.com/maps?q=50.51212,4.844690000000014"
Bovesse,5081,50.51917,4.78061,"http://maps.google.com/maps?q=50.51917,4.780610000000024"
Dave,5100,50.4143728,4.8877835,"http://maps.google.com/maps?q=50.4143728,4.887783500000069"
Erpent,5101,50.4516025,4.9050011,"http://maps.google.com/maps?q=50.4516025,4.905001099999936"
Boignée,5140,50.50024,4.60938,"http://maps.google.com/maps?q=50.50024,4.609379999999987"
Floriffoux,5150,50.45198,4.77161,"http://maps.google.com/maps?q=50.45198000000001,4.77161000000001"
Arbre (Nam.),5170,50.36612,4.82126,"http://maps.google.com/maps?q=50.36612,4.821259999999938"
Balâtre,5190,50.49935,4.6436,"http://maps.google.com/maps?q=50.49935,4.643599999999992"
Bonneville,5300,50.4719693,5.0369958,"http://maps.google.com/maps?q=50.4719693,5.0369958"
Aische-en-Refail,5310,50.59948,4.83819,"http://maps.google.com/maps?q=50.59948,4.8381899999999405"
Maillen,5330,50.377213,4.9707476,"http://maps.google.com/maps?q=50.377213,4.9707475999999815"
Crupet,5332,50.35009,4.96124,"http://maps.google.com/maps?q=50.35008999999999,4.961239999999975"
Sorinne-la-Longue,5333,50.3893,5.02551,"http://maps.google.com/maps?q=50.3893,5.02550999999994"
Florée,5334,50.3742,5.06885,"http://maps.google.com/maps?q=50.37419999999999,5.068849999999998"
Courrière,5336,50.37994,4.98532,"http://maps.google.com/maps?q=50.37994,4.9853200000000015"
Faulx-les-Tombes,5340,50.42693,5.02089,"http://maps.google.com/maps?q=50.42693,5.0208900000000085"
Evelette,5350,50.41189,5.17364,"http://maps.google.com/maps?q=50.41189,5.173639999999978"
Haillot,5351,50.44215,5.1542,"http://maps.google.com/maps?q=50.44215,5.154199999999946"
Perwez-Haillot,5352,50.45213,5.17174,"http://maps.google.com/maps?q=50.45213,5.17174"
Goesnes,5353,50.44001,5.22094,"http://maps.google.com/maps?q=50.44001,5.220940000000041"
Jallet,5354,50.44328,5.18338,"http://maps.google.com/maps?q=50.44327999999999,5.183379999999943"
Natoye,5360,50.34301,5.05804,"http://maps.google.com/maps?q=50.34301,5.058040000000005"
Mohiville,5361,50.31812,5.1924,"http://maps.google.com/maps?q=50.31812,5.1924000000000206"
Achet,5362,50.33299,5.17493,"http://maps.google.com/maps?q=50.33299,5.174930000000018"
Emptinne,5363,50.32543,5.12309,"http://maps.google.com/maps?q=50.32543,5.123090000000047"
Schaltin,5364,50.35894,5.12452,"http://maps.google.com/maps?q=50.35894,5.124519999999961"
Barvaux-Condroz,5370,50.32891,5.2609,"http://maps.google.com/maps?q=50.32891,5.260899999999992"
Méan,5372,50.36323,5.33634,"http://maps.google.com/maps?q=50.36322999999999,5.336340000000064"
Maffe,5374,50.35351,5.3114,"http://maps.google.com/maps?q=50.35351,5.311400000000049"
Miécret,5376,50.36643,5.25136,"http://maps.google.com/maps?q=50.36643,5.251359999999977"
Baillonville,5377,50.2899325,5.338665,"http://maps.google.com/maps?q=50.2899325,5.338664999999992"
Bierwart,5380,50.55582,5.03628,"http://maps.google.com/maps?q=50.55582,5.036280000000033"
Anseremme,5500,50.2384651,4.9063851,"http://maps.google.com/maps?q=50.2384651,4.906385099999966"
Lisogne,5501,50.2808581,4.9710519,"http://maps.google.com/maps?q=50.2808581,4.97105190000002"
Thynes,5502,50.2795875,4.9871679,"http://maps.google.com/maps?q=50.2795875,4.987167900000031"
Sorinnes,5503,50.2592464,4.9789243,"http://maps.google.com/maps?q=50.25924639999999,4.978924300000017"
Foy-Notre-Dame,5504,50.2469536,4.9898697,"http://maps.google.com/maps?q=50.2469536,4.989869699999986"
Anthée,5520,50.2400205,4.7612111,"http://maps.google.com/maps?q=50.2400205,4.761211099999969"
Serville,5521,50.2501038,4.78061,"http://maps.google.com/maps?q=50.2501038,4.780610000000024"
Falaën,5522,50.278965,4.7936119,"http://maps.google.com/maps?q=50.278965,4.7936118999999735"
Sommière,5523,50.2737609,4.8428128,"http://maps.google.com/maps?q=50.2737609,4.842812800000047"
Gerin,5524,50.2460666,4.8161879,"http://maps.google.com/maps?q=50.2460666,4.816187899999932"
Dorinne,5530,50.31501,4.97588,"http://maps.google.com/maps?q=50.31501,4.975879999999961"
Annevoie-Rouillon,5537,50.34738,4.84882,"http://maps.google.com/maps?q=50.34738,4.848819999999932"
Hastière-Lavaux,5540,50.2183,4.82455,"http://maps.google.com/maps?q=50.2183,4.824550000000045"
Hastière-par-Delà,5541,50.21479,4.82904,"http://maps.google.com/maps?q=50.21479,4.829039999999964"
Blaimont,5542,50.19197,4.84295,"http://maps.google.com/maps?q=50.19197,4.842949999999973"
Heer,5543,50.16347,4.83208,"http://maps.google.com/maps?q=50.16347,4.832080000000019"
Agimont,5544,50.16573,4.79594,"http://maps.google.com/maps?q=50.16573,4.795939999999973"
Alle,5550,49.8420224,4.9696522,"http://maps.google.com/maps?q=49.8420224,4.969652200000041"
Baillamont,5555,49.8994166,5.026417,"http://maps.google.com/maps?q=49.8994166,5.026417000000038"
Ciergnon,5560,50.167647,5.0881633,"http://maps.google.com/maps?q=50.167647,5.088163300000019"
Celles (Nam.),5561,50.23038,5.0057628,"http://maps.google.com/maps?q=50.23038,5.005762799999957"
Custinne,5562,50.2109877,5.0490632,"http://maps.google.com/maps?q=50.2109877,5.049063199999978"
Hour,5563,50.1617078,5.0403821,"http://maps.google.com/maps?q=50.16170779999999,5.040382099999988"
Wanlin,5564,50.1595134,5.0620298,"http://maps.google.com/maps?q=50.15951339999999,5.062029800000005"
Baronville,5570,50.1271366,4.9443786,"http://maps.google.com/maps?q=50.1271366,4.944378599999936"
Wiesme,5571,50.1484609,4.9773685,"http://maps.google.com/maps?q=50.1484609,4.977368500000011"
Focant,5572,50.1317614,5.0379324,"http://maps.google.com/maps?q=50.13176139999999,5.037932400000045"
Martouzin-Neuville,5573,50.11579,5.02107,"http://maps.google.com/maps?q=50.11579,5.021070000000009"
Pondrôme,5574,50.0988595,5.010168,"http://maps.google.com/maps?q=50.0988595,5.0101680000000215"
Bourseigne-Neuve,5575,50.02487,4.85486,"http://maps.google.com/maps?q=50.02487,4.854860000000031"
Froidfontaine,5576,50.0595602,4.9997173,"http://maps.google.com/maps?q=50.0595602,4.999717299999929"
Ave-et-Auffe,5580,50.11272,5.14246,"http://maps.google.com/maps?q=50.11272,5.142460000000028"
Achêne,5590,50.2666792,5.0456342,"http://maps.google.com/maps?q=50.2666792,5.045634199999995"
Fagnolle,5600,50.10493,4.56083,"http://maps.google.com/maps?q=50.10493,4.56083000000001"
Corenne,5620,50.25227,4.68021,"http://maps.google.com/maps?q=50.25227,4.680209999999988"
Hanzinelle,5621,50.29571,4.55989,"http://maps.google.com/maps?q=50.29571000000001,4.559889999999996"
Daussois,5630,50.2195367,4.4563959,"http://maps.google.com/maps?q=50.2195367,4.456395899999961"
Biesme,5640,50.33987,4.61024,"http://maps.google.com/maps?q=50.33987,4.610239999999976"
Furnaux,5641,50.30803,4.70497,"http://maps.google.com/maps?q=50.30803,4.704970000000003"
Ermeton-sur-Biert,5644,50.29689,4.71906,"http://maps.google.com/maps?q=50.29689,4.719060000000013"
Stave,5646,50.28002,4.65924,"http://maps.google.com/maps?q=50.28002,4.659239999999954"
Castillon,5650,50.24669,4.35428,"http://maps.google.com/maps?q=50.24669,4.354280000000017"
Berzée,5651,50.28867,4.40151,"http://maps.google.com/maps?q=50.28867,4.40151000000003"
Aublain,5660,50.06753,4.4091,"http://maps.google.com/maps?q=50.06753,4.409099999999967"
Dourbes,5670,50.09146,4.59115,"http://maps.google.com/maps?q=50.09146,4.5911499999999705"
Gimnée,5680,50.13149,4.70925,"http://maps.google.com/maps?q=50.13149,4.709249999999997"
Charleroi,6000,50.4157265,4.449213,"http://maps.google.com/maps?q=50.4157265,4.449212999999986"
Marcinelle,6001,50.3922481,4.4436699,"http://maps.google.com/maps?q=50.3922481,4.443669900000032"
Couillet,6010,50.3914084,4.4589418,"http://maps.google.com/maps?q=50.3914084,4.458941800000048"
Dampremy,6020,50.4171274,4.4308155,"http://maps.google.com/maps?q=50.4171274,4.430815499999994"
Goutroux,6030,50.4068438,4.3607435,"http://maps.google.com/maps?q=50.4068438,4.360743500000012"
Monceau-sur-Sambre,6031,50.4166487,4.376359,"http://maps.google.com/maps?q=50.4166487,4.3763589999999795"
Mont-sur-Marchienne,6032,50.3886584,4.405458,"http://maps.google.com/maps?q=50.3886584,4.405457999999953"
Jumet (Charleroi),6040,50.4427249,4.4370311,"http://maps.google.com/maps?q=50.44272489999999,4.437031100000013"
Gosselies,6041,50.4688896,4.4322027,"http://maps.google.com/maps?q=50.4688896,4.432202700000062"
Lodelinsart,6042,50.4315093,4.44718,"http://maps.google.com/maps?q=50.43150929999999,4.447180000000003"
Ransart,6043,50.4617198,4.4760083,"http://maps.google.com/maps?q=50.4617198,4.4760082999999895"
Roux,6044,50.4411759,4.3859913,"http://maps.google.com/maps?q=50.4411759,4.385991300000001"
Gilly (Charleroi),6060,50.4240349,4.4785997,"http://maps.google.com/maps?q=50.4240349,4.478599700000018"
Montignies-sur-Sambre,6061,50.4018544,4.4777803,"http://maps.google.com/maps?q=50.4018544,4.477780299999949"
Montigny-le-Tilleul,6110,50.3744413,4.3779578,"http://maps.google.com/maps?q=50.3744413,4.37795779999999"
Landelies,6111,50.3798,4.35075,"http://maps.google.com/maps?q=50.3798,4.350750000000062"
Cour-sur-Heure,6120,50.3002201,4.3894514,"http://maps.google.com/maps?q=50.3002201,4.3894513999999845"
Fontaine-l'Evêque,6140,50.4100558,4.3249526,"http://maps.google.com/maps?q=50.41005579999999,4.3249525999999605"
Forchies-la-Marche,6141,50.43664,4.32036,"http://maps.google.com/maps?q=50.43664,4.320359999999937"
Leernes,6142,50.39821,4.33217,"http://maps.google.com/maps?q=50.39821,4.332170000000019"
Anderlues,6150,50.4066667,4.2711111,"http://maps.google.com/maps?q=50.4066667,4.271111099999985"
Courcelles,6180,50.4577042,4.3662504,"http://maps.google.com/maps?q=50.45770419999999,4.366250400000013"
Gouy-lez-Piéton,6181,50.4908073,4.3342955,"http://maps.google.com/maps?q=50.4908073,4.334295500000053"
Souvret,6182,50.4506298,4.3497084,"http://maps.google.com/maps?q=50.45062979999999,4.349708400000054"
Trazegnies,6183,50.4595342,4.3171534,"http://maps.google.com/maps?q=50.4595342,4.317153400000052"
Bouffioulx,6200,50.39072,4.51635,"http://maps.google.com/maps?q=50.39071999999999,4.5163499999999885"
Frasnes-lez-Gosselies,6210,50.5379,4.45215,"http://maps.google.com/maps?q=50.5379,4.4521499999999605"
Mellet,6211,50.50554,4.47881,"http://maps.google.com/maps?q=50.50554,4.478810000000067"
Heppignies,6220,50.4845,4.49575,"http://maps.google.com/maps?q=50.4845,4.495750000000044"
Saint-Amand,6221,50.50637,4.54986,"http://maps.google.com/maps?q=50.50637,4.549859999999967"
Brye,6222,50.52397,4.55809,"http://maps.google.com/maps?q=50.52397,4.558089999999993"
Wagnelée,6223,50.52301,4.53371,"http://maps.google.com/maps?q=50.52301,4.533710000000042"
Wanfercée-Baulet,6224,50.47274,4.58783,"http://maps.google.com/maps?q=50.47273999999999,4.58782999999994"
Buzet,6230,50.5381032,4.3667175,"http://maps.google.com/maps?q=50.53810319999999,4.36671750000005"
Liberchies,6238,50.5138157,4.4215203,"http://maps.google.com/maps?q=50.51381569999999,4.421520299999997"
Pironchamps,6240,50.4316,4.52028,"http://maps.google.com/maps?q=50.4316,4.520279999999957"
Aiseau,6250,50.41114,4.58644,"http://maps.google.com/maps?q=50.41114,4.586440000000039"
Acoz,6280,50.35858,4.53391,"http://maps.google.com/maps?q=50.35858,4.533909999999992"
Boussu-lez-Walcourt,6440,50.2278614,4.3780579,"http://maps.google.com/maps?q=50.22786139999999,4.378057899999931"
Erpion,6441,50.2115372,4.3555674,"http://maps.google.com/maps?q=50.2115372,4.355567400000041"
Bailièvre,6460,50.06919,4.23844,"http://maps.google.com/maps?q=50.06919,4.238439999999969"
Virelles,6461,50.06582,4.33526,"http://maps.google.com/maps?q=50.06582,4.335260000000062"
Vaulx-lez-Chimay,6462,50.06118,4.36487,"http://maps.google.com/maps?q=50.06118,4.364869999999996"
Lompret,6463,50.06409,4.37839,"http://maps.google.com/maps?q=50.06409,4.378389999999968"
Baileux,6464,50.02871,4.37605,"http://maps.google.com/maps?q=50.02871,4.376049999999964"
Grandrieu,6470,50.2007845,4.1720392,"http://maps.google.com/maps?q=50.2007845,4.172039199999972"
Barbençon,6500,50.22307,4.28346,"http://maps.google.com/maps?q=50.22307,4.283459999999991"
Strée (Ht.),6511,50.28045,4.29443,"http://maps.google.com/maps?q=50.28044999999999,4.294430000000034"
Leers-et-Fosteau,6530,50.3044451,4.2457958,"http://maps.google.com/maps?q=50.3044451,4.245795799999996"
Biesme-sous-Thuin,6531,50.3220429,4.3087831,"http://maps.google.com/maps?q=50.3220429,4.308783100000028"
Ragnies,6532,50.3085551,4.2841508,"http://maps.google.com/maps?q=50.30855510000001,4.28415080000002"
Biercée,6533,50.3245498,4.2594865,"http://maps.google.com/maps?q=50.3245498,4.25948649999998"
Gozée,6534,50.3334575,4.351614,"http://maps.google.com/maps?q=50.33345749999999,4.3516140000000405"
Donstiennes,6536,50.2855556,4.3113889,"http://maps.google.com/maps?q=50.2855556,4.311388899999997"
Mont-Sainte-Geneviève,6540,50.3722603,4.2365499,"http://maps.google.com/maps?q=50.3722603,4.2365499"
Sars-la-Buissière,6542,50.3397381,4.2098006,"http://maps.google.com/maps?q=50.3397381,4.209800599999994"
Bienne-lez-Happart,6543,50.3521841,4.216185,"http://maps.google.com/maps?q=50.3521841,4.216184999999996"
Bersillies-l'Abbaye,6560,50.26108,4.14788,"http://maps.google.com/maps?q=50.26108,4.1478799999999865"
Fontaine-Valmont,6567,50.3180022,4.2155052,"http://maps.google.com/maps?q=50.3180022,4.215505200000052"
Momignies,6590,50.031015,4.1789941,"http://maps.google.com/maps?q=50.031015,4.178994099999954"
Macon,6591,50.05062,4.20912,"http://maps.google.com/maps?q=50.05062,4.209119999999984"
Monceau-Imbrechies,6592,50.03796,4.22773,"http://maps.google.com/maps?q=50.03796,4.227730000000065"
Macquenoise,6593,49.97559,4.17862,"http://maps.google.com/maps?q=49.97559,4.1786200000000235"
Beauwelz,6594,50.01401,4.15651,"http://maps.google.com/maps?q=50.01401,4.156510000000026"
Forge-Philippe,6596,49.96687,4.25299,"http://maps.google.com/maps?q=49.96687,4.252989999999954"
Longvilly,6600,50.0248837,5.8364836,"http://maps.google.com/maps?q=50.0248837,5.836483600000065"
Martelange,6630,49.8166667,5.7333333,"http://maps.google.com/maps?q=49.8166667,5.733333300000027"
Hollange,6637,49.9064911,5.6888102,"http://maps.google.com/maps?q=49.9064911,5.6888102000000345"
Hompré,6640,49.9443952,5.6869659,"http://maps.google.com/maps?q=49.9443952,5.686965900000018"
Juseret,6642,49.8797422,5.5492587,"http://maps.google.com/maps?q=49.8797422,5.549258699999996"
Nadrin,6660,50.159002,5.6827858,"http://maps.google.com/maps?q=50.159002,5.682785800000033"
Mont (Lux.),6661,50.1532229,5.7695926,"http://maps.google.com/maps?q=50.1532229,5.76959260000001"
Tavigny,6662,50.1088963,5.8393883,"http://maps.google.com/maps?q=50.1088963,5.839388299999996"
Mabompré,6663,50.0989674,5.7403204,"http://maps.google.com/maps?q=50.0989674,5.740320399999973"
Wibrin,6666,50.1661241,5.7175372,"http://maps.google.com/maps?q=50.1661241,5.717537200000038"
Limerlé,6670,50.1572636,5.9243825,"http://maps.google.com/maps?q=50.1572636,5.924382499999979"
Bovigny,6671,50.2250817,5.919055,"http://maps.google.com/maps?q=50.2250817,5.919055000000071"
Beho,6672,50.2196586,5.9980109,"http://maps.google.com/maps?q=50.2196586,5.998010900000054"
Cherain,6673,50.1805372,5.8653043,"http://maps.google.com/maps?q=50.1805372,5.865304299999934"
Montleban,6674,50.2120826,5.8376462,"http://maps.google.com/maps?q=50.2120826,5.837646199999995"
Amberloup,6680,50.0317221,5.5296068,"http://maps.google.com/maps?q=50.0317221,5.5296068000000105"
Lavacherie,6681,50.0528654,5.5100095,"http://maps.google.com/maps?q=50.05286539999999,5.510009500000024"
Flamierge,6686,50.0335764,5.6043762,"http://maps.google.com/maps?q=50.0335764,5.604376199999933"
Bertogne,6687,50.0908293,5.6808856,"http://maps.google.com/maps?q=50.0908293,5.6808856000000105"
Longchamps (Lux.),6688,50.0535609,5.6908206,"http://maps.google.com/maps?q=50.0535609,5.690820600000052"
Bihain,6690,50.2380618,5.808717,"http://maps.google.com/maps?q=50.2380618,5.8087170000000015"
Petit-Thier,6692,50.3026042,5.9894564,"http://maps.google.com/maps?q=50.3026042,5.989456399999995"
Grand-Halleux,6698,50.3260048,5.9066265,"http://maps.google.com/maps?q=50.3260048,5.906626500000016"
Bonnert,6700,49.7108981,5.8187693,"http://maps.google.com/maps?q=49.71089809999999,5.818769299999985"
Guirsch,6704,49.7098711,5.8286286,"http://maps.google.com/maps?q=49.7098711,5.828628600000002"
Autelbas,6706,49.6482984,5.868177,"http://maps.google.com/maps?q=49.64829839999999,5.86817700000006"
Nobressart,6717,49.7399967,5.7178818,"http://maps.google.com/maps?q=49.7399967,5.7178817999999865"
Habay-la-Neuve,6720,49.7280718,5.6460452,"http://maps.google.com/maps?q=49.7280718,5.646045200000003"
Anlier,6721,49.7718846,5.6208137,"http://maps.google.com/maps?q=49.7718846,5.620813699999985"
Habay-la-Vieille,6723,49.7234933,5.6192831,"http://maps.google.com/maps?q=49.7234933,5.6192830999999615"
Houdemont,6724,49.7188508,5.5840477,"http://maps.google.com/maps?q=49.7188508,5.584047700000042"
Bellefontaine (Lux.),6730,49.6639401,5.4964735,"http://maps.google.com/maps?q=49.6639401,5.496473499999979"
Sainte-Marie-sur-Semois,6740,49.6714022,5.5640506,"http://maps.google.com/maps?q=49.6714022,5.564050599999973"
Vance,6741,49.6713167,5.6658379,"http://maps.google.com/maps?q=49.6713167,5.665837900000042"
Chantemelle,6742,49.6529102,5.6526951,"http://maps.google.com/maps?q=49.6529102,5.65269509999996"
Buzenol,6743,49.6456653,5.5953405,"http://maps.google.com/maps?q=49.6456653,5.59534050000002"
Châtillon,6747,49.6248,5.69657,"http://maps.google.com/maps?q=49.6248,5.696570000000065"
Mussy-la-Ville,6750,49.570673,5.6620086,"http://maps.google.com/maps?q=49.570673,5.662008600000036"
Bleid,6760,49.5693096,5.6280964,"http://maps.google.com/maps?q=49.5693096,5.628096400000004"
Latour,6761,49.5575295,5.5705855,"http://maps.google.com/maps?q=49.55752950000001,5.570585499999993"
Saint-Mard,6762,49.5542548,5.5346766,"http://maps.google.com/maps?q=49.5542548,5.534676600000012"
Dampicourt,6767,49.5530556,5.4983333,"http://maps.google.com/maps?q=49.5530556,5.498333300000013"
Gérouville,6769,49.6204111,5.426936,"http://maps.google.com/maps?q=49.6204111,5.426936000000069"
Hondelange,6780,49.6334358,5.8362868,"http://maps.google.com/maps?q=49.6334358,5.836286800000039"
Sélange,6781,49.6093822,5.8466761,"http://maps.google.com/maps?q=49.6093822,5.846676099999968"
Habergy,6782,49.6145594,5.7581624,"http://maps.google.com/maps?q=49.6145594,5.7581623999999465"
Aubange,6790,49.5608954,5.808873,"http://maps.google.com/maps?q=49.5608954,5.808872999999949"
Athus,6791,49.5792831,5.8497214,"http://maps.google.com/maps?q=49.5792831,5.849721400000021"
Halanzy,6792,49.5594682,5.7431355,"http://maps.google.com/maps?q=49.5594682,5.743135499999994"
Bras,6800,49.9750202,5.3892229,"http://maps.google.com/maps?q=49.9750202,5.38922290000005"
Izel,6810,49.6937299,5.3722119,"http://maps.google.com/maps?q=49.6937299,5.372211900000025"
Les Bulles,6811,49.7127741,5.4201396,"http://maps.google.com/maps?q=49.7127741,5.42013959999997"
Suxy,6812,49.7639751,5.3993485,"http://maps.google.com/maps?q=49.7639751,5.399348499999974"
Termes,6813,49.7078398,5.4578124,"http://maps.google.com/maps?q=49.7078398,5.457812399999966"
Fontenoille,6820,49.7150554,5.2343041,"http://maps.google.com/maps?q=49.7150554,5.234304100000031"
Lacuisine,6821,49.7163512,5.3173471,"http://maps.google.com/maps?q=49.7163512,5.317347100000006"
Villers-Devant-Orval,6823,49.6196324,5.3314402,"http://maps.google.com/maps?q=49.61963240000001,5.3314401999999745"
Chassepierre,6824,49.7076672,5.2603388,"http://maps.google.com/maps?q=49.7076672,5.2603387999999995"
Les Hayons,6830,49.8129802,5.1453939,"http://maps.google.com/maps?q=49.8129802,5.145393900000045"
Noirefontaine,6831,49.8202036,5.0942677,"http://maps.google.com/maps?q=49.8202036,5.094267700000046"
Sensenruth,6832,49.8244628,5.0762113,"http://maps.google.com/maps?q=49.8244628,5.076211300000068"
Ucimont,6833,49.8317003,5.058436,"http://maps.google.com/maps?q=49.83170029999999,5.058436000000029"
Bellevaux,6834,49.8405538,5.1101023,"http://maps.google.com/maps?q=49.8405538,5.110102299999994"
Dohan,6836,49.7960885,5.1428394,"http://maps.google.com/maps?q=49.7960885,5.142839399999957"
Corbion,6838,49.7971683,5.0076838,"http://maps.google.com/maps?q=49.7971683,5.007683799999995"
Grandvoir,6840,49.85835,5.37272,"http://maps.google.com/maps?q=49.85834999999999,5.372719999999958"
Carlsbourg,6850,49.8947012,5.0822437,"http://maps.google.com/maps?q=49.89470120000001,5.082243699999935"
Nollevaux,6851,49.8712705,5.1210695,"http://maps.google.com/maps?q=49.87127049999999,5.121069499999976"
Maissin,6852,49.9646508,5.1791072,"http://maps.google.com/maps?q=49.9646508,5.179107199999976"
Framont,6853,49.9192841,5.1605186,"http://maps.google.com/maps?q=49.9192841,5.160518599999932"
Fays-les-Veneurs,6856,49.8577639,5.1643785,"http://maps.google.com/maps?q=49.85776389999999,5.164378499999998"
Assenois,6860,49.8015106,5.4651471,"http://maps.google.com/maps?q=49.80151060000001,5.465147099999967"
Arville,6870,50.0323784,5.3193343,"http://maps.google.com/maps?q=50.0323784,5.319334300000037"
Auby-sur-Semois,6880,49.8158343,5.1831373,"http://maps.google.com/maps?q=49.8158343,5.1831372999999985"
Saint-Médard,6887,49.81182,5.32805,"http://maps.google.com/maps?q=49.81182,5.328049999999962"
Anloy,6890,49.9494863,5.221726,"http://maps.google.com/maps?q=49.9494863,5.22172599999999"
Aye,6900,50.22493,5.29695,"http://maps.google.com/maps?q=50.22493,5.296950000000038"
Sohier,6920,50.068318,5.0678053,"http://maps.google.com/maps?q=50.068318,5.067805300000032"
Chanly,6921,50.0796147,5.1540758,"http://maps.google.com/maps?q=50.0796147,5.154075799999987"
Halma,6922,50.0757255,5.1363449,"http://maps.google.com/maps?q=50.0757255,5.13634490000004"
Lomprez,6924,50.0762069,5.092396,"http://maps.google.com/maps?q=50.0762069,5.092396000000008"
Bure,6927,50.0883647,5.2594882,"http://maps.google.com/maps?q=50.0883647,5.259488199999964"
Gembes,6929,49.9948698,5.0656928,"http://maps.google.com/maps?q=49.9948698,5.065692799999965"
Barvaux-sur-Ourthe,6940,50.34768,5.49159,"http://maps.google.com/maps?q=50.34768,5.491589999999974"
Bende,6941,50.41954,5.41544,"http://maps.google.com/maps?q=50.41954,5.41543999999999"
Harsin,6950,50.1735662,5.3479488,"http://maps.google.com/maps?q=50.1735662,5.34794880000004"
Bande,6951,50.1670102,5.41552,"http://maps.google.com/maps?q=50.1670102,5.415520000000015"
Grune,6952,50.1547678,5.3812924,"http://maps.google.com/maps?q=50.15476779999999,5.381292400000007"
Ambly,6953,50.1443527,5.3117953,"http://maps.google.com/maps?q=50.1443527,5.311795299999972"
Dochamps,6960,50.23277,5.62343,"http://maps.google.com/maps?q=50.23277,5.623429999999985"
Tenneville,6970,50.0859055,5.461307,"http://maps.google.com/maps?q=50.0859055,5.461307000000033"
Champlon,6971,50.1074532,5.5021264,"http://maps.google.com/maps?q=50.10745319999999,5.502126399999952"
Erneuville,6972,50.1128285,5.5493302,"http://maps.google.com/maps?q=50.1128285,5.549330199999986"
Beausaint,6980,50.1700454,5.5539293,"http://maps.google.com/maps?q=50.1700454,5.553929299999936"
Samrée,6982,50.2002587,5.6590863,"http://maps.google.com/maps?q=50.2002587,5.659086300000013"
Ortho,6983,50.1250676,5.6139791,"http://maps.google.com/maps?q=50.1250676,5.613979100000051"
Hives,6984,50.1505142,5.5776532,"http://maps.google.com/maps?q=50.1505142,5.577653199999986"
Halleux,6986,50.1721642,5.5010126,"http://maps.google.com/maps?q=50.1721642,5.501012599999967"
Beffe,6987,50.24502,5.52355,"http://maps.google.com/maps?q=50.24502,5.52355"
Fronville,6990,50.29448,5.42208,"http://maps.google.com/maps?q=50.29448,5.422080000000051"
Amonines,6997,50.26474,5.55809,"http://maps.google.com/maps?q=50.26474,5.558089999999993"
Mons,7000,50.4542165,3.9566904,"http://maps.google.com/maps?q=50.4542165,3.9566904000000704"
S.H.A.P.E. België,7010,50.5051355,3.9823343,"http://maps.google.com/maps?q=50.50513549999999,3.9823343000000477"
Ghlin,7011,50.4742291,3.9020509,"http://maps.google.com/maps?q=50.4742291,3.9020508999999493"
Flénu,7012,50.4336915,3.8889901,"http://maps.google.com/maps?q=50.43369149999999,3.888990100000001"
Maisières,7020,50.4885712,3.965319,"http://maps.google.com/maps?q=50.4885712,3.9653190000000222"
Havré,7021,50.4639119,4.0453246,"http://maps.google.com/maps?q=50.4639119,4.045324599999958"
Harmignies,7022,50.4060459,4.0174614,"http://maps.google.com/maps?q=50.4060459,4.017461400000002"
Ciply,7024,50.4219839,3.9462109,"http://maps.google.com/maps?q=50.4219839,3.9462108999999828"
Saint-Symphorien,7030,50.4378687,4.0118304,"http://maps.google.com/maps?q=50.4378687,4.011830400000008"
Villers-Saint-Ghislain,7031,50.4320932,4.0409306,"http://maps.google.com/maps?q=50.4320932,4.040930600000024"
Spiennes,7032,50.4251859,3.989321,"http://maps.google.com/maps?q=50.4251859,3.989321000000018"
Cuesmes,7033,50.4362266,3.9240678,"http://maps.google.com/maps?q=50.4362266,3.924067799999989"
Obourg,7034,50.4742413,4.0091225,"http://maps.google.com/maps?q=50.4742413,4.0091224999999895"
Asquillies,7040,50.40066,3.95447,"http://maps.google.com/maps?q=50.40065999999999,3.954470000000015"
Givry,7041,50.37943,4.03584,"http://maps.google.com/maps?q=50.37943,4.035840000000007"
Erbaut,7050,50.5329492,3.8841662,"http://maps.google.com/maps?q=50.5329492,3.8841661999999815"
